id,strLocation,latitude,longitude,city,state,zip,Store
195 Fox Valley Ctr IL 60504,1.0,41.759739,-88.2148,Aurora,IL,60504,Panera Bread
740 N Route 59 IL 60504,1.0,41.765878,-88.206568,Aurora,IL,60504,Panera Bread
1330 Orchard Rd IL 60506,0.9,41.783506,-88.37626800000001,Aurora,IL,60506,Panera Bread
370 W Army Trail Rd IL 60108,1.0,41.939131,-88.113252,Bloomingdale,IL,60108,Panera Bread
905 Stratford Square Mall IL 60108,0.33,41.950022,-88.091865,Bloomingdale,IL,60108,Panera Bread
370 W Army Trail Rd IL 60108,1.0,41.939131,-88.113252,Bloomingdale,IL,60108,Panera Bread
905 Stratford Square Mall IL 60108,0.33,41.950022,-88.091865,Bloomingdale,IL,60108,Panera Bread
1401 S Veterans Pkwy IL 61701,1.0,40.4604,-88.967461,Bloomington,IL,61701,Panera Bread
1401 N Veterans Pkwy IL 61701,1.0,40.4604,-88.967461,Bloomington,IL,61701,Panera Bread
1401 S Veterans Pkwy IL 61701,1.0,40.4604,-88.967461,Bloomington,IL,61701,Panera Bread
1401 N Veterans Pkwy IL 61701,1.0,40.4604,-88.967461,Bloomington,IL,61701,Panera Bread
714 E Boughton Rd IL 60440,1.0,41.724803,-88.037525,Bolingbrook,IL,60440,Panera Bread
1196 W Boughton Rd IL 60440,1.0,41.70493,-88.123183,Bolingbrook,IL,60440,Panera Bread
714 E Boughton Rd IL 60440,1.0,41.724803,-88.037525,Bolingbrook,IL,60440,Panera Bread
1196 W Boughton Rd IL 60440,1.0,41.70493,-88.123183,Bolingbrook,IL,60440,Panera Bread
1228 West Dundee Road IL 60089,1.0,42.14014,-87.98719799999999,Buffalo Grove,IL,60089,Panera Bread
1228 West Dundee Road IL 60089,1.0,42.14014,-87.98719799999999,Buffalo Grove,IL,60089,Panera Bread
1224 W Dundee Rd IL 60089,1.0,42.14014,-87.987027,Buffalo Grove,IL,60089,Panera Bread
1228 West Dundee Road IL 60089,1.0,42.14014,-87.98719799999999,Buffalo Grove,IL,60089,Panera Bread
1228 West Dundee Road IL 60089,1.0,42.14014,-87.98719799999999,Buffalo Grove,IL,60089,Panera Bread
1224 W Dundee Rd IL 60089,1.0,42.14014,-87.987027,Buffalo Grove,IL,60089,Panera Bread
1126 E Walnut St IL 62901,1.0,37.727112,-89.195296,Carbondale,IL,62901,Panera Bread
