id,strLocation,latitude,longitude,city,state,zip,Store
1611 S Limit Ave MO 65301,0.6,38.672579,-93.251594,Sedalia,MO,65301,McDonald's
3201 W Broadway Blvd MO 65301,1.0,38.709145,-93.267354,Sedalia,MO,65301,McDonald's
2605 E Malone Ave MO 63801,1.0,36.89093,-89.53609300000001,Sikeston,MO,63801,McDonald's
E Malone Ave MO 63801,1.0,36.885019,-89.559776,Sikeston,MO,63801,McDonald's
1301 S Main St MO 63801,0.9,36.864246,-89.582202,Sikeston,MO,63801,McDonald's
2605 E Malone Ave MO 63801,1.0,36.89093,-89.53609300000001,Sikeston,MO,63801,McDonald's
E Malone Ave MO 63801,1.0,36.885019,-89.559776,Sikeston,MO,63801,McDonald's
1301 S Main St MO 63801,0.9,36.864246,-89.582202,Sikeston,MO,63801,McDonald's
3510 W Chestnut Expy MO 65802,1.0,37.211708,-93.349638,Springfield,MO,65802,McDonald's
3250 E Chestnut Expy MO 65802,1.0,37.209263,-93.228759,Springfield,MO,65802,McDonald's
528 S Glenstone Ave MO 65802,1.0,37.204126,-93.26139599999999,Springfield,MO,65802,McDonald's
234 South National Avenue MO 65802,1.0,37.208365,-93.27558,Springfield,MO,65802,McDonald's
2811 N Kansas Expy MO 65803,1.0,37.247765,-93.31142,Springfield,MO,65803,McDonald's
1114 W Kearney St MO 65803,1.0,37.240512,-93.303953,Springfield,MO,65803,McDonald's
2220 N Glenstone Ave MO 65803,1.0,37.236674,-93.26055500000001,Springfield,MO,65803,McDonald's
2115 E Independence St MO 65804,1.0,37.142661,-93.256063,Springfield,MO,65804,McDonald's
1221 E Kingsley St MO 65804,1.0,37.140109,-93.277466,Springfield,MO,65804,McDonald's
2512 E Sunshine St MO 65804,1.0,37.180644,-93.246274,Springfield,MO,65804,McDonald's
1607 E Battlefield St MO 65804,1.0,37.160002,-93.266769,Springfield,MO,65804,McDonald's
3320 E Battlefield St MO 65804,1.0,37.157647999999995,-93.227589,Springfield,MO,65804,McDonald's
2021 E Independence St MO 65804,1.0,37.144143,-93.25843,Springfield,MO,65804,McDonald's
1925 E Marsa Dr MO 65804,1.0,37.187148,-93.258803,Springfield,MO,65804,McDonald's
4022 W Republic Rd MO 65807,1.0,37.138678000000006,-93.363248,Springfield,MO,65807,McDonald's
1717 W Battlefield St MO 65807,1.0,37.160322,-93.314572,Springfield,MO,65807,McDonald's
4101 S Campbell Ave MO 65807,1.0,37.139864,-93.296952,Springfield,MO,65807,McDonald's
501 W Sunshine St MO 65807,1.0,37.18275,-93.296782,Springfield,MO,65807,McDonald's
1935 S Campbell Ave MO 65807,1.0,37.180021999999994,-93.29694,Springfield,MO,65807,McDonald's
3510 W Chestnut Expy MO 65802,1.0,37.211708,-93.349638,Springfield,MO,65802,McDonald's
3250 E Chestnut Expy MO 65802,1.0,37.209263,-93.228759,Springfield,MO,65802,McDonald's
528 S Glenstone Ave MO 65802,1.0,37.204126,-93.26139599999999,Springfield,MO,65802,McDonald's
234 South National Avenue MO 65802,1.0,37.208365,-93.27558,Springfield,MO,65802,McDonald's
2811 N Kansas Expy MO 65803,1.0,37.247765,-93.31142,Springfield,MO,65803,McDonald's
1114 W Kearney St MO 65803,1.0,37.240512,-93.303953,Springfield,MO,65803,McDonald's
2220 N Glenstone Ave MO 65803,1.0,37.236674,-93.26055500000001,Springfield,MO,65803,McDonald's
2115 E Independence St MO 65804,1.0,37.142661,-93.256063,Springfield,MO,65804,McDonald's
1221 E Kingsley St MO 65804,1.0,37.140109,-93.277466,Springfield,MO,65804,McDonald's
2512 E Sunshine St MO 65804,1.0,37.180644,-93.246274,Springfield,MO,65804,McDonald's
1607 E Battlefield St MO 65804,1.0,37.160002,-93.266769,Springfield,MO,65804,McDonald's
3320 E Battlefield St MO 65804,1.0,37.157647999999995,-93.227589,Springfield,MO,65804,McDonald's
2021 E Independence St MO 65804,1.0,37.144143,-93.25843,Springfield,MO,65804,McDonald's
1925 E Marsa Dr MO 65804,1.0,37.187148,-93.258803,Springfield,MO,65804,McDonald's
4022 W Republic Rd MO 65807,1.0,37.138678000000006,-93.363248,Springfield,MO,65807,McDonald's
1717 W Battlefield St MO 65807,1.0,37.160322,-93.314572,Springfield,MO,65807,McDonald's
4101 S Campbell Ave MO 65807,1.0,37.139864,-93.296952,Springfield,MO,65807,McDonald's
501 W Sunshine St MO 65807,1.0,37.18275,-93.296782,Springfield,MO,65807,McDonald's
1935 S Campbell Ave MO 65807,1.0,37.180021999999994,-93.29694,Springfield,MO,65807,McDonald's
1160 S 5th St MO 63301,1.0,38.77259,-90.491389,Saint Charles,MO,63301,McDonald's
3701 Elm St MO 63301,1.0,38.819365999999995,-90.513964,Saint Charles,MO,63301,McDonald's
3701 Elm St MO 63301,1.0,38.819365999999995,-90.513964,Saint Charles,MO,63301,McDonald's
740 S Duchesne Dr MO 63301,1.0,38.788216999999996,-90.513649,Saint Charles,MO,63301,McDonald's
1890 Zumbehl Rd MO 63303,1.0,38.779081,-90.53005999999999,Saint Charles,MO,63303,McDonald's
24 Harvester Sq MO 63303,1.0,38.746512,-90.578506,Saint Charles,MO,63303,McDonald's
24 Harvester Sq MO 63303,1.0,38.746512,-90.578506,Saint Charles,MO,63303,McDonald's
1890 Zumbehl Rd MO 63303,1.0,38.779081,-90.53005999999999,Saint Charles,MO,63303,McDonald's
6251 Mid Rivers Mall Dr MO 63304,1.0,38.739562,-90.634475,Saint Peters,MO,63304,McDonald's
6251 Mid Rivers Mall Dr MO 63304,1.0,38.739562,-90.634475,Saint Peters,MO,63304,McDonald's
1160 S 5th St MO 63301,1.0,38.77259,-90.491389,Saint Charles,MO,63301,McDonald's
3701 Elm St MO 63301,1.0,38.819365999999995,-90.513964,Saint Charles,MO,63301,McDonald's
3701 Elm St MO 63301,1.0,38.819365999999995,-90.513964,Saint Charles,MO,63301,McDonald's
740 S Duchesne Dr MO 63301,1.0,38.788216999999996,-90.513649,Saint Charles,MO,63301,McDonald's
1890 Zumbehl Rd MO 63303,1.0,38.779081,-90.53005999999999,Saint Charles,MO,63303,McDonald's
24 Harvester Sq MO 63303,1.0,38.746512,-90.578506,Saint Charles,MO,63303,McDonald's
24 Harvester Sq MO 63303,1.0,38.746512,-90.578506,Saint Charles,MO,63303,McDonald's
1890 Zumbehl Rd MO 63303,1.0,38.779081,-90.53005999999999,Saint Charles,MO,63303,McDonald's
6251 Mid Rivers Mall Dr MO 63304,1.0,38.739562,-90.634475,Saint Peters,MO,63304,McDonald's
6251 Mid Rivers Mall Dr MO 63304,1.0,38.739562,-90.634475,Saint Peters,MO,63304,McDonald's
1450 N Main St MO 63077,1.0,38.360676,-90.977549,Saint Clair,MO,63077,McDonald's
1450 N Main St MO 63077,1.0,38.360676,-90.977549,Saint Clair,MO,63077,McDonald's
1450 N Main St MO 63077,1.0,38.360676,-90.977549,Saint Clair,MO,63077,McDonald's
1450 N Main St MO 63077,1.0,38.360676,-90.977549,Saint Clair,MO,63077,McDonald's
3417 S Belt Hwy MO 64503,1.0,39.734195,-94.800489,Saint Joseph,MO,64503,McDonald's
4219 Us 169 S MO 64503,1.0,39.724825,-94.789852,Saint Joseph,MO,64503,McDonald's
6018 Lake Ave MO 64504,1.0,39.714051,-94.870889,Saint Joseph,MO,64504,McDonald's
6108 Lake Ave MO 64504,1.0,39.713246000000005,-94.872715,Saint Joseph,MO,64504,McDonald's
3504 N Belt Hwy MO 64506,1.0,39.801953000000005,-94.816057,Saint Joseph,MO,64506,McDonald's
3504 N Belt Hwy MO 64506,1.0,39.801953000000005,-94.816057,Saint Joseph,MO,64506,McDonald's
3504 N Belt Hwy MO 64506,1.0,39.801953000000005,-94.816057,Saint Joseph,MO,64506,McDonald's
1311 N Belt Hwy MO 64506,1.0,39.779157,-94.802583,Saint Joseph,MO,64506,McDonald's
601 N Belt Hwy MO 64506,1.0,39.771327,-94.802982,Saint Joseph,MO,64506,McDonald's
601 N Belt Hwy MO 64506,1.0,39.771327,-94.802982,Saint Joseph,MO,64506,McDonald's
601 N Belt Hwy MO 64506,1.0,39.771327,-94.802982,Saint Joseph,MO,64506,McDonald's
1310 S Riverside Rd MO 64507,1.0,39.754065999999995,-94.769145,Saint Joseph,MO,64507,McDonald's
1310 S Riverside Rd MO 64507,1.0,39.754065999999995,-94.769145,Saint Joseph,MO,64507,McDonald's
3417 S Belt Hwy MO 64503,1.0,39.734195,-94.800489,Saint Joseph,MO,64503,McDonald's
4219 Us 169 S MO 64503,1.0,39.724825,-94.789852,Saint Joseph,MO,64503,McDonald's
6018 Lake Ave MO 64504,1.0,39.714051,-94.870889,Saint Joseph,MO,64504,McDonald's
6108 Lake Ave MO 64504,1.0,39.713246000000005,-94.872715,Saint Joseph,MO,64504,McDonald's
3504 N Belt Hwy MO 64506,1.0,39.801953000000005,-94.816057,Saint Joseph,MO,64506,McDonald's
3504 N Belt Hwy MO 64506,1.0,39.801953000000005,-94.816057,Saint Joseph,MO,64506,McDonald's
3504 N Belt Hwy MO 64506,1.0,39.801953000000005,-94.816057,Saint Joseph,MO,64506,McDonald's
1311 N Belt Hwy MO 64506,1.0,39.779157,-94.802583,Saint Joseph,MO,64506,McDonald's
601 N Belt Hwy MO 64506,1.0,39.771327,-94.802982,Saint Joseph,MO,64506,McDonald's
601 N Belt Hwy MO 64506,1.0,39.771327,-94.802982,Saint Joseph,MO,64506,McDonald's
601 N Belt Hwy MO 64506,1.0,39.771327,-94.802982,Saint Joseph,MO,64506,McDonald's
1310 S Riverside Rd MO 64507,1.0,39.754065999999995,-94.769145,Saint Joseph,MO,64507,McDonald's
1310 S Riverside Rd MO 64507,1.0,39.754065999999995,-94.769145,Saint Joseph,MO,64507,McDonald's
1119 N Tucker Blvd MO 63101,1.0,38.636526,-90.195157,Saint Louis,MO,63101,McDonald's
700 Olive St MO 63101,1.0,38.628171,-90.191537,Saint Louis,MO,63101,McDonald's
1919 S Jefferson Ave MO 63104,1.0,38.612601,-90.221926,Saint Louis,MO,63104,McDonald's
1919 S Jefferson Ave MO 63104,1.0,38.612601,-90.221926,Saint Louis,MO,63104,McDonald's
1919 S Jefferson Ave MO 63104,1.0,38.612601,-90.221926,Saint Louis,MO,63104,McDonald's
4006 Lindell Blvd MO 63108,1.0,38.639077,-90.243727,Saint Louis,MO,63108,McDonald's
4006 Lindell Blvd MO 63108,1.0,38.639077,-90.243727,Saint Louis,MO,63108,McDonald's
4006 Lindell Blvd MO 63108,1.0,38.639077,-90.243727,Saint Louis,MO,63108,McDonald's
4620 S Kingshighway Blvd MO 63109,1.0,38.586273,-90.275726,Saint Louis,MO,63109,McDonald's
4200 Hampton Ave MO 63109,1.0,38.593036,-90.293683,Saint Louis,MO,63109,McDonald's
4420 S Broadway MO 63111,1.0,38.575246,-90.233347,Saint Louis,MO,63111,McDonald's
4979 Natural Bridge Ave MO 63115,1.0,38.676332,-90.250613,Saint Louis,MO,63115,McDonald's
7241 Gravois Ave MO 63116,1.0,38.564766,-90.293637,Saint Louis,MO,63116,McDonald's
3737 S Grand Blvd MO 63118,1.0,38.58915,-90.244496,Saint Louis,MO,63118,McDonald's
1420 Hampton Ave MO 63139,1.0,38.624505,-90.287486,Saint Louis,MO,63139,McDonald's
1119 N Tucker Blvd MO 63101,1.0,38.636526,-90.195157,Saint Louis,MO,63101,McDonald's
700 Olive St MO 63101,1.0,38.628171,-90.191537,Saint Louis,MO,63101,McDonald's
1919 S Jefferson Ave MO 63104,1.0,38.612601,-90.221926,Saint Louis,MO,63104,McDonald's
1919 S Jefferson Ave MO 63104,1.0,38.612601,-90.221926,Saint Louis,MO,63104,McDonald's
1919 S Jefferson Ave MO 63104,1.0,38.612601,-90.221926,Saint Louis,MO,63104,McDonald's
4006 Lindell Blvd MO 63108,1.0,38.639077,-90.243727,Saint Louis,MO,63108,McDonald's
4006 Lindell Blvd MO 63108,1.0,38.639077,-90.243727,Saint Louis,MO,63108,McDonald's
4006 Lindell Blvd MO 63108,1.0,38.639077,-90.243727,Saint Louis,MO,63108,McDonald's
4620 S Kingshighway Blvd MO 63109,1.0,38.586273,-90.275726,Saint Louis,MO,63109,McDonald's
4200 Hampton Ave MO 63109,1.0,38.593036,-90.293683,Saint Louis,MO,63109,McDonald's
4420 S Broadway MO 63111,1.0,38.575246,-90.233347,Saint Louis,MO,63111,McDonald's
4979 Natural Bridge Ave MO 63115,1.0,38.676332,-90.250613,Saint Louis,MO,63115,McDonald's
7241 Gravois Ave MO 63116,1.0,38.564766,-90.293637,Saint Louis,MO,63116,McDonald's
3737 S Grand Blvd MO 63118,1.0,38.58915,-90.244496,Saint Louis,MO,63118,McDonald's
1420 Hampton Ave MO 63139,1.0,38.624505,-90.287486,Saint Louis,MO,63139,McDonald's
905 Jungermann Rd MO 63376,1.0,38.773053999999995,-90.581873,Saint Peters,MO,63376,McDonald's
7890 Mexico Rd MO 63376,1.0,38.787619,-90.66165,Saint Peters,MO,63376,McDonald's
3883 Veterans Memorial Parkway MO 63376,1.0,38.79172,-90.563345,Saint Peters,MO,63376,McDonald's
7890 Mexico Rd MO 63376,1.0,38.787619,-90.66165,Saint Peters,MO,63376,McDonald's
1200 Mid Rivers Mall MO 63376,1.0,38.798155,-90.618679,Saint Peters,MO,63376,McDonald's
3883 Veterans Memorial Pkwy MO 63376,1.0,38.79172,-90.563345,Saint Peters,MO,63376,McDonald's
299 Mid Rivers Mall Dr MO 63376,1.0,38.794365,-90.623212,Saint Peters,MO,63376,McDonald's
7890 Mexico Rd MO 63376,1.0,38.787619,-90.66165,Saint Peters,MO,63376,McDonald's
199 Spencer Rd MO 63376,1.0,38.790963,-90.60576,Saint Peters,MO,63376,McDonald's
7890 Mexico Rd MO 63376,1.0,38.787619,-90.66165,Saint Peters,MO,63376,McDonald's
998 Knaust Rd MO 63376,1.0,38.760143,-90.653145,Saint Peters,MO,63376,McDonald's
905 Jungermann Rd MO 63376,1.0,38.773053999999995,-90.581873,Saint Peters,MO,63376,McDonald's
7890 Mexico Rd MO 63376,1.0,38.787619,-90.66165,Saint Peters,MO,63376,McDonald's
3883 Veterans Memorial Parkway MO 63376,1.0,38.79172,-90.563345,Saint Peters,MO,63376,McDonald's
7890 Mexico Rd MO 63376,1.0,38.787619,-90.66165,Saint Peters,MO,63376,McDonald's
1200 Mid Rivers Mall MO 63376,1.0,38.798155,-90.618679,Saint Peters,MO,63376,McDonald's
3883 Veterans Memorial Pkwy MO 63376,1.0,38.79172,-90.563345,Saint Peters,MO,63376,McDonald's
299 Mid Rivers Mall Dr MO 63376,1.0,38.794365,-90.623212,Saint Peters,MO,63376,McDonald's
7890 Mexico Rd MO 63376,1.0,38.787619,-90.66165,Saint Peters,MO,63376,McDonald's
199 Spencer Rd MO 63376,1.0,38.790963,-90.60576,Saint Peters,MO,63376,McDonald's
7890 Mexico Rd MO 63376,1.0,38.787619,-90.66165,Saint Peters,MO,63376,McDonald's
998 Knaust Rd MO 63376,1.0,38.760143,-90.653145,Saint Peters,MO,63376,McDonald's
311 E Young Ave MO 64093,1.0,38.771232,-93.73535600000001,Warrensburg,MO,64093,McDonald's
301 E Cooper St MO 64093,1.0,38.779284999999994,-93.737229,Warrensburg,MO,64093,McDonald's
311 E Young Ave MO 64093,1.0,38.771232,-93.73535600000001,Warrensburg,MO,64093,McDonald's
301 E Cooper St MO 64093,1.0,38.779284999999994,-93.737229,Warrensburg,MO,64093,McDonald's
1320 Porter Wagoner Blvd MO 65775,1.0,36.74057,-91.87070600000001,West Plains,MO,65775,McDonald's
1315 Preacher Roe Blvd MO 65775,1.0,36.714687,-91.87453599999999,West Plains,MO,65775,McDonald's
1320 Porter Wagoner Blvd MO 65775,1.0,36.74057,-91.87070600000001,West Plains,MO,65775,McDonald's
1315 Preacher Roe Blvd MO 65775,1.0,36.714687,-91.87453599999999,West Plains,MO,65775,McDonald's
602 S Harris St MO 65793,1.0,36.985828999999995,-91.976098,Willow Springs,MO,65793,McDonald's
607 N Harris St MO 65793,1.0,36.995005,-91.966163,Willow Springs,MO,65793,McDonald's
602 S Harris St MO 65793,1.0,36.985828999999995,-91.976098,Willow Springs,MO,65793,McDonald's
607 N Harris St MO 65793,1.0,36.995005,-91.966163,Willow Springs,MO,65793,McDonald's
501 W Lake St IL 60101,1.0,41.936951,-88.00099,Addison,IL,60101,McDonald's
410 W North Ave IL 60101,1.0,41.906023,-87.99831800000001,Addison,IL,60101,McDonald's
501 W Lake St IL 60101,1.0,41.936951,-88.00099,Addison,IL,60101,McDonald's
410 W North Ave IL 60101,1.0,41.906023,-87.99831800000001,Addison,IL,60101,McDonald's
125 S Randall Rd IL 60102,1.0,42.174492,-88.334713,Algonquin,IL,60102,McDonald's
500 E Algonquin Rd IL 60102,1.0,42.164038,-88.28324599999999,Algonquin,IL,60102,McDonald's
125 S Randall Rd IL 60102,1.0,42.174492,-88.334713,Algonquin,IL,60102,McDonald's
500 E Algonquin Rd IL 60102,1.0,42.164038,-88.28324599999999,Algonquin,IL,60102,McDonald's
2400 Homer M Adams Pkwy IL 62002,1.0,38.915874,-90.15195200000001,Alton,IL,62002,McDonald's
717 E Broadway IL 62002,1.0,38.889446,-90.174685,Alton,IL,62002,McDonald's
2400 Homer M Adams Pkwy IL 62002,1.0,38.915874,-90.15195200000001,Alton,IL,62002,McDonald's
717 E Broadway IL 62002,1.0,38.889446,-90.174685,Alton,IL,62002,McDonald's
1150 Main St IL 60002,1.0,42.471258,-88.094084,Antioch,IL,60002,McDonald's
1280 Main St IL 60002,1.0,42.468342,-88.092551,Antioch,IL,60002,McDonald's
1150 Main St IL 60002,1.0,42.471258,-88.094084,Antioch,IL,60002,McDonald's
1280 Main St IL 60002,1.0,42.468342,-88.092551,Antioch,IL,60002,McDonald's
15 E Dundee Rd IL 60004,1.0,42.138628000000004,-87.981314,Arlington Heights,IL,60004,McDonald's
1920 N Arlington Heights Rd IL 60004,1.0,42.111585,-87.981189,Arlington Heights,IL,60004,McDonald's
[600-698] E Dundee Rd IL 60004,0.75,42.138596,-87.973192,Arlington Heights,IL,60004,McDonald's
45 W Northwest Hwy IL 60004,0.85,42.084246,-87.98347700000001,Arlington Heights,IL,60005,McDonald's
45 E Golf Rd IL 60005,1.0,42.050975,-87.978201,Arlington Heights,IL,60005,McDonald's
15 E Dundee Rd IL 60004,1.0,42.138628000000004,-87.981314,Arlington Heights,IL,60004,McDonald's
1920 N Arlington Heights Rd IL 60004,1.0,42.111585,-87.981189,Arlington Heights,IL,60004,McDonald's
[600-698] E Dundee Rd IL 60004,0.75,42.138596,-87.973192,Arlington Heights,IL,60004,McDonald's
45 W Northwest Hwy IL 60004,0.85,42.084246,-87.98347700000001,Arlington Heights,IL,60005,McDonald's
45 E Golf Rd IL 60005,1.0,42.050975,-87.978201,Arlington Heights,IL,60005,McDonald's
425 N Eola Rd IL 60502,1.0,41.760965999999996,-88.242355,Aurora,IL,60502,McDonald's
2600 Beverly Dr IL 60502,0.84,41.807534000000004,-88.274783,Aurora,IL,60502,McDonald's
2230 South Eola Road IL 60503,1.0,41.714441,-88.253751,Aurora,IL,60503,McDonald's
2595 Ogden Ave IL 60504,1.0,41.737513,-88.251793,Aurora,IL,60504,McDonald's
4440 Fox Valley Center Road IL 60504,1.0,41.760825,-88.209841,Aurora,IL,60504,McDonald's
188 Fox Valley Ctr IL 60504,0.79,41.759739,-88.2148,Aurora,IL,60504,McDonald's
1185 N Farnsworth Ave IL 60505,1.0,41.781746999999996,-88.281137,Aurora,IL,60505,McDonald's
711 E New York St IL 60505,1.0,41.753854,-88.300886,Aurora,IL,60505,McDonald's
2011 W Galena Blvd IL 60506,1.0,41.766937,-88.366166,Aurora,IL,60506,McDonald's
350 W Galena Blvd IL 60506,1.0,41.760307,-88.321826,Aurora,IL,60506,McDonald's
1023 N Lake St IL 60506,1.0,41.778617,-88.315164,Aurora,IL,60506,McDonald's
1505 Butterfield Rd IL 60563,0.6,41.820531,-88.210245,Naperville,IL,60563,McDonald's
425 N Eola Rd IL 60502,1.0,41.760965999999996,-88.242355,Aurora,IL,60502,McDonald's
2600 Beverly Dr IL 60502,0.84,41.807534000000004,-88.274783,Aurora,IL,60502,McDonald's
2230 South Eola Road IL 60503,1.0,41.714441,-88.253751,Aurora,IL,60503,McDonald's
2595 Ogden Ave IL 60504,1.0,41.737513,-88.251793,Aurora,IL,60504,McDonald's
4440 Fox Valley Center Road IL 60504,1.0,41.760825,-88.209841,Aurora,IL,60504,McDonald's
188 Fox Valley Ctr IL 60504,0.79,41.759739,-88.2148,Aurora,IL,60504,McDonald's
1185 N Farnsworth Ave IL 60505,1.0,41.781746999999996,-88.281137,Aurora,IL,60505,McDonald's
711 E New York St IL 60505,1.0,41.753854,-88.300886,Aurora,IL,60505,McDonald's
2011 W Galena Blvd IL 60506,1.0,41.766937,-88.366166,Aurora,IL,60506,McDonald's
350 W Galena Blvd IL 60506,1.0,41.760307,-88.321826,Aurora,IL,60506,McDonald's
1023 N Lake St IL 60506,1.0,41.778617,-88.315164,Aurora,IL,60506,McDonald's
1505 Butterfield Rd IL 60563,0.6,41.820531,-88.210245,Naperville,IL,60563,McDonald's
1 Plaza Dr IL 62618,1.0,40.002837,-90.441582,Beardstown,IL,62618,McDonald's
80 Plaza Dr IL 62618,1.0,40.003077000000005,-90.440763,Beardstown,IL,62618,McDonald's
1 Plaza Dr IL 62618,1.0,40.002837,-90.441582,Beardstown,IL,62618,McDonald's
80 Plaza Dr IL 62618,1.0,40.003077000000005,-90.440763,Beardstown,IL,62618,McDonald's
125 S Belt E IL 62220,1.0,38.502787,-89.982055,Belleville,IL,62220,McDonald's
906 Carlyle Ave IL 62221,1.0,38.517427000000005,-89.949021,Belleville,IL,62221,McDonald's
1141 North Green Mount Road IL 62221,0.9,38.569264000000004,-89.92959300000001,Belleville,IL,62221,McDonald's
7301 Westfield Plaza Dr IL 62223,1.0,38.544686999999996,-90.051757,Belleville,IL,62223,McDonald's
2605 N Illinois St IL 62226,1.0,38.541999,-89.984314,Swansea,IL,62226,McDonald's
4422 W Main St IL 62226,1.0,38.539956,-90.02322099999999,Belleville,IL,62226,McDonald's
159 Fullerton Rd IL 62226,1.0,38.54165,-89.993325,Swansea,IL,62226,McDonald's
125 S Belt E IL 62220,1.0,38.502787,-89.982055,Belleville,IL,62220,McDonald's
906 Carlyle Ave IL 62221,1.0,38.517427000000005,-89.949021,Belleville,IL,62221,McDonald's
1141 North Green Mount Road IL 62221,0.9,38.569264000000004,-89.92959300000001,Belleville,IL,62221,McDonald's
7301 Westfield Plaza Dr IL 62223,1.0,38.544686999999996,-90.051757,Belleville,IL,62223,McDonald's
2605 N Illinois St IL 62226,1.0,38.541999,-89.984314,Swansea,IL,62226,McDonald's
4422 W Main St IL 62226,1.0,38.539956,-90.02322099999999,Belleville,IL,62226,McDonald's
159 Fullerton Rd IL 62226,1.0,38.54165,-89.993325,Swansea,IL,62226,McDonald's
5111 Pearl Street Road IL 61008,1.0,42.233875,-88.841599,Belvidere,IL,61008,McDonald's
2500 Pearl St IL 61008,1.0,42.234341,-88.83484399999999,Belvidere,IL,61008,McDonald's
240 W Chrysler Dr IL 61008,0.8,42.239683,-88.840536,Belvidere,IL,61008,McDonald's
1313 N State St IL 61008,1.0,42.269118,-88.85342299999999,Belvidere,IL,61008,McDonald's
5111 Pearl Street Road IL 61008,1.0,42.233875,-88.841599,Belvidere,IL,61008,McDonald's
2500 Pearl St IL 61008,1.0,42.234341,-88.83484399999999,Belvidere,IL,61008,McDonald's
240 W Chrysler Dr IL 61008,0.8,42.239683,-88.840536,Belvidere,IL,61008,McDonald's
1313 N State St IL 61008,1.0,42.269118,-88.85342299999999,Belvidere,IL,61008,McDonald's
630 Il Route 83 IL 60106,0.76,41.973198,-87.958362,Bensenville,IL,60106,McDonald's
550 Il Route 83 IL 60106,0.68,41.973198,-87.958362,Bensenville,IL,60106,McDonald's
55 N York Rd IL 60106,1.0,41.957678,-87.939126,Bensenville,IL,60106,McDonald's
630 Il Route 83 IL 60106,0.76,41.973198,-87.958362,Bensenville,IL,60106,McDonald's
550 Il Route 83 IL 60106,0.68,41.973198,-87.958362,Bensenville,IL,60106,McDonald's
55 N York Rd IL 60106,1.0,41.957678,-87.939126,Bensenville,IL,60106,McDonald's
6900 Ogden Ave IL 60402,1.0,41.825905,-87.795389,Berwyn,IL,60402,McDonald's
7181 Cermak Rd IL 60402,1.0,41.850086,-87.803217,Berwyn,IL,60402,McDonald's
7031 Ogden Avenue IL 60402,1.0,41.825407,-87.799126,Berwyn,IL,60402,McDonald's
7135 Roosevelt Rd IL 60402,1.0,41.864833000000004,-87.803151,Berwyn,IL,60402,McDonald's
6401 Cermak Rd IL 60402,1.0,41.850402,-87.784026,Berwyn,IL,60402,McDonald's
6900 Ogden Ave IL 60402,1.0,41.825905,-87.795389,Berwyn,IL,60402,McDonald's
7181 Cermak Rd IL 60402,1.0,41.850086,-87.803217,Berwyn,IL,60402,McDonald's
7031 Ogden Avenue IL 60402,1.0,41.825407,-87.799126,Berwyn,IL,60402,McDonald's
7135 Roosevelt Rd IL 60402,1.0,41.864833000000004,-87.803151,Berwyn,IL,60402,McDonald's
6401 Cermak Rd IL 60402,1.0,41.850402,-87.784026,Berwyn,IL,60402,McDonald's
72 Stratford Dr IL 60108,1.0,41.951331,-88.11679699999999,Bloomingdale,IL,60108,McDonald's
101 E Lake St IL 60108,1.0,41.958244,-88.080579,Bloomingdale,IL,60108,McDonald's
72 Stratford Dr IL 60108,1.0,41.951331,-88.11679699999999,Bloomingdale,IL,60108,McDonald's
101 E Lake St IL 60108,1.0,41.958244,-88.080579,Bloomingdale,IL,60108,McDonald's
525 Brock Dr IL 61701,1.0,40.483394,-89.023258,Bloomington,IL,61701,McDonald's
2507 E Oakland Ave IL 61701,1.0,40.471998,-88.953294,Bloomington,IL,61701,McDonald's
1610 E Empire St IL 61701,1.0,40.4889,-88.956092,Bloomington,IL,61701,McDonald's
1607 Commerce Pkwy IL 61704,1.0,40.457370000000004,-88.975716,Bloomington,IL,61704,McDonald's
2410 S Main St IL 61704,1.0,40.44943,-88.991477,Bloomington,IL,61704,McDonald's
525 Brock Dr IL 61701,1.0,40.483394,-89.023258,Bloomington,IL,61701,McDonald's
2507 E Oakland Ave IL 61701,1.0,40.471998,-88.953294,Bloomington,IL,61701,McDonald's
1610 E Empire St IL 61701,1.0,40.4889,-88.956092,Bloomington,IL,61701,McDonald's
1607 Commerce Pkwy IL 61704,1.0,40.457370000000004,-88.975716,Bloomington,IL,61704,McDonald's
2410 S Main St IL 61704,1.0,40.44943,-88.991477,Bloomington,IL,61704,McDonald's
840 East Boughton Road IL 60440,1.0,41.726620000000004,-88.032205,Bolingbrook,IL,60440,McDonald's
100 N Bolingbrook Dr IL 60440,1.0,41.698966999999996,-88.067701,Bolingbrook,IL,60440,McDonald's
295 N Weber Rd IL 60490,1.0,41.704337,-88.126651,Bolingbrook,IL,60490,McDonald's
840 East Boughton Road IL 60440,1.0,41.726620000000004,-88.032205,Bolingbrook,IL,60440,McDonald's
100 N Bolingbrook Dr IL 60440,1.0,41.698966999999996,-88.067701,Bolingbrook,IL,60440,McDonald's
295 N Weber Rd IL 60490,1.0,41.704337,-88.126651,Bolingbrook,IL,60490,McDonald's
575 Main St Nw IL 60914,1.0,41.159659999999995,-87.886448,Bourbonnais,IL,60914,McDonald's
9 Briarcliff Prof Ctr IL 60914,1.0,41.153202,-87.893553,Bourbonnais,IL,60914,McDonald's
2050 N State Route 50 IL 60914,1.0,41.188116,-87.850162,Bourbonnais,IL,60914,McDonald's
575 Main St Nw IL 60914,1.0,41.159659999999995,-87.886448,Bourbonnais,IL,60914,McDonald's
9 Briarcliff Prof Ctr IL 60914,1.0,41.153202,-87.893553,Bourbonnais,IL,60914,McDonald's
